text,created_at
@Schultzz07 @AfifAfive @txtdaritng asbun bener setengahnya pake duit wowo dan adeknya kepala BGN aja bilang butuh 100T buat MBG.,Sat Feb 08 17:29:33 +0000 2025
Khawatir akan terjadi government shutdown di Q4 2025 karena MBG,Sat Feb 08 17:24:20 +0000 2025
@txtdaritng Demi MBG atau peninggalan sblmnya?,Sat Feb 08 17:23:14 +0000 2025
@StefanAntonio__ @prabowo Sy jg berpikir demikian walau skrg program MBG jg absurd. Seharusnya pasca covid lalu yg dilakukan adalah memulihkan APBN tp malah dibuat genjot IKN. Belum lg proyek2 seperti KCIC dan pembangunan bbrp infrastruktur yg tidak maksimal,Sat Feb 08 17:21:22 +0000 2025
@txtdaritng wkkww makan tu mbg,Sat Feb 08 17:19:06 +0000 2025
@Schultzz07 @AfifAfive @txtdaritng kalo emg kekacauan ini timbul krn jkw hrsnya dia smart. gak bikin kabinet bagi2 jabatan. gak bikin program muluk2 yang negara miskin gak bakal mampu. negara ini pendapatan negaranya cekak utang banyak masyarakatnya susah masa ga bisa nurunin gengsinya buat nunda MBG,Sat Feb 08 17:15:23 +0000 2025
@mosellshocker @asalotauyade Ya jelas dr kekayaan mereka lah lu bisa kan googling program itu banyak kok artikelnya. Keberlanjutan malah jelas ngebebani dgn ppn 12% wlopun dibatalin tp skrg jd mrembet ke efisiensi anggaran ikn distop MBG ga jelas. Klo lu 02 voter sih mending buru2 sadar deh sblm bubar,Sat Feb 08 17:15:21 +0000 2025
@kompascom Di Irlandia nggak ada MBG rakyat cuma 7 2 juta dan nggak ada 34 kementerian. APBNnya 26 ribu kali lebih kecil dari Indonesia. ,Sat Feb 08 17:12:55 +0000 2025
@out_of_thecourt Aku malah mikir memang masih perlu RPJMN ya klo prioritasnya cuma ke MBG? dan prioritas nasional yang lain jadi gak ada artinya karena bukan prioritas dan gak dianggarkan juga.,Sat Feb 08 17:06:48 +0000 2025
Pendidikan &amp; kesehatan anggarannya dipangkas? Rusakkk. Katanya buat efisiensi anggaran ? Ampunnn. Justru itu tuh kabinet gemuk pake anggaran gede yg perlu ditinjau efisien apa ngga. Program MBG juga sebelumnya ga dipikir apa kalo bakal butuh banyak anggaran? Parah.,Sat Feb 08 17:05:32 +0000 2025
Memang pasti pusing tapi seengganya kabinet ga obesitas mbg yang gajelas outputnya itu ga mungkin adaaa,Sat Feb 08 17:04:08 +0000 2025
tetep aja gara gara MBG. kalo udah tau utang negara banyak kenapa masih harus ada PROGRAM TAMBAHAN yg urgensinya tuh gak urgent urgent amat? gue gak cape cape bilang ini tapi pendukung wowo masihhhh aja belain MBG tai. program cacat gini kenapa ya banyak bgt yg belain,Sat Feb 08 16:58:00 +0000 2025
konsumsinya mbg,Sat Feb 08 16:54:31 +0000 2025
@BosPurwa @jokowi Menurut saya efisiensi yg dilakukan pemerintah saat ini jg buah dari apa yg dilakukan selama 10 tahun kebelakang. Contoh: Seharusnya pasca covid dulu APBN kita dipulihkan dulu tp malah digenjot utk IKN. Skrg pun program MBG jg absurd dan kesannya dipaksakan. Merana APBN kita,Sat Feb 08 16:53:27 +0000 2025
@Amier0110 @WidasSatyo Ini lebih ke politik karna kalo MBG tidak dilangsung dilaksanakan maka pihak oposan akan teriak mana pelaksanaan janji2 saat kampanye dulu...lalu dituduh penipu dll...ribut deh jadinya. Negara demokrasi emang bakal ribut terus kalo nggak dipimpin orang yg keras spt Pak Harto,Sat Feb 08 16:27:59 +0000 2025
Bukan semata-mata MBG tapi tuh grgr MBG ini banyak pemotongan anggaran soalnya udah tau byk hutang knp maksain program ga jelas ini berjalan? ‍,Sat Feb 08 16:26:10 +0000 2025
@tanyarlfes pangkas sana sini mending mbg bubarin,Sat Feb 08 16:26:02 +0000 2025
MBG &gt; kesehatan + pendidikan. Lu mbg lu punya kuasa ,Sat Feb 08 16:22:46 +0000 2025
@Werkudara101 @tanyarlfes tadi nonton tempo setengahnya buat MBG btw. padahal MBG ini bener-bener program maksa banget.,Sat Feb 08 16:19:20 +0000 2025
@mas_veel @prabowo @KemenPU Kata mentri PU dananya digunakan untuk MBG...bikin rusak nama PAK PRABOWO saja,Sat Feb 08 16:15:30 +0000 2025
woi mending mbg aja yg diapus dipangkas dibatalin. presiden gila wapres gila,Sat Feb 08 16:15:15 +0000 2025
padahal pensiunan pns udah ditanggung apbn dari jaman baheula &amp; ngga ada menkeu yg protes giliran proyek ngentod kaya ikn &amp; mbg yg jelas2 ngebenanin dia sokin2 aja,Sat Feb 08 16:09:12 +0000 2025
BMKG MBG ,Sat Feb 08 16:05:51 +0000 2025
@CNNIndonesia Cuma utk mbg. Dana pendidikan potong. Sungguh bukan pemikiran orang pintar. Melainkan cara berpikir orang bodoh.,Sat Feb 08 16:04:06 +0000 2025
like bro what the hell is going on ur mind...... are u nuts????????? MBG instead of EDUCATION??? n healthcare????? yah gue sbnrnya ga mempermasalahkan MBG nya yg gue permasalahin pendidikannya kenapa jadi prioritas pendukung kocak,Sat Feb 08 16:03:54 +0000 2025
Gila sih demi MBG anggaran pendidikan dipotong.. keknya emg pemimpin pengen msy nya bodoh2,Sat Feb 08 16:03:43 +0000 2025
Silahkan loh dari teman-teman @kedaikopisurvei beberapa hasilnya kepuasan pada pemerintah gegara faktor MBG Ketidakpuasan gegara Prilaku Buruk pembantu Presiden selamat membaca ! Check out this flipbook ,Sat Feb 08 16:02:51 +0000 2025
@tanyarlfes mantap bosku mbg yg penting oke gas ampe mleduk gas ny,Sat Feb 08 16:01:03 +0000 2025
kalo berhasil aku janji gak ngehate program MBG lagi,Sat Feb 08 15:58:15 +0000 2025
Iya makanya udh tau hutangnya numpuk pake MBG segala,Sat Feb 08 15:57:43 +0000 2025
@TukangBedah00 jatim kemungkinan besar berafiliasi ke NU nih. Kenapa yg begini gak diurus sama PBNU ya..............malah sibuk urus tambang dan bernafsu urus MBG,Sat Feb 08 15:57:20 +0000 2025
@akuntwiter968 Sekarang perlu hentikan program ga jelas MBG,Sat Feb 08 15:52:07 +0000 2025
Sekolah2 yang disebutin ini tetep dapat program MBG ga ya? ,Sat Feb 08 15:49:11 +0000 2025
Padahal yg paling penting cancel aja mbg ,Sat Feb 08 15:49:09 +0000 2025
Mnurut para ahli Indonesia termasuk negara rawan bencana alam terutama gempa bumi karena terletak di kawasan Pacific Ring Of Fire ((((Ah sudahlah yg penting MBG - tidur siang,Sat Feb 08 15:49:01 +0000 2025
@WidasSatyo Dgn pusing yg sama tapi faktual minimal PS tdk bikin kabinet obe maksa MBG dan piara org2 titipan. Jadi rakyat masih bisa diajak optimis,Sat Feb 08 15:47:09 +0000 2025
@dumb_ledor3 @MasBRO_back Yeah that's the whole point bro. Program ini lebih berbahaya potensi bocor nya lebih banyak. Kecuali indonesia sdh punya track record bersih dan transparansi yg bagus... Kenyatanyan nya skrng sebaliknya... Ndk kaget kl program mbg ini cmn akan memperkaya segelintir org...,Sat Feb 08 15:46:39 +0000 2025
selain mantau mbg fufufafa beneran gak ada kerja lain ya bjir wapres gak jelas,Sat Feb 08 15:44:03 +0000 2025
Jadi efisiensi anggaran ini tujuannya buat MBG apa bayar utang? Kalaupun buat utang ya utang aja gaperlu buang2 uang ke MBG juga :((,Sat Feb 08 15:43:30 +0000 2025
Potong semua demi MBG !!! Program kok nyusahin ,Sat Feb 08 15:42:26 +0000 2025
Babi apus dulu itu mbg anj,Sat Feb 08 15:41:01 +0000 2025
Untuk tiap tindakan gw selalu berpegang pada idiom ini: The road to hell is paved with good intentions . Komunisma secara niat sih baik tapi konsekwensi violencenya inevitable. Demikian pula penghematan anggaran 2014-2015 kereta cepat IKN dan terakhir: MBG. Semuanya,Sat Feb 08 15:36:22 +0000 2025
@ikhwanuddin MBG budget 10rb masuk ke sekolah gini be like... ,Sat Feb 08 15:35:08 +0000 2025
@Yanti63533529 @DedynurPalakka Udah bilang investor ngantri untuk bangun IKN udah bilang pegawai pindah tahun 2024 udah bilang 100% dibangun dengan dana investor luar dan lokal. Trus gimana?? Diam aja?? Iyaa aja?? Rakyat di korbankan pajak naik BPJS naik dan sekarang efisiensi anggaran demi IKN dan MBG,Sat Feb 08 15:32:12 +0000 2025
Kan udah di infokan kemarin MBG lebih prioritas di banding pendidikan dan kesehatan ,Sat Feb 08 15:30:19 +0000 2025
@Kunti1515 @Werkudara101 @tanyarlfes Nah ya itu dia...dari awal sebelum mbg utang dari ikn (klo gagal dan ternyata memang gagal) pasti besar..bukanya antisipasi next presiden justru bikin program asbun yg makin tidak efisien di anggarannya Semisal dia fokus aja ngelanjutin ikn dan Kalimantan gw malah lebih setuju,Sat Feb 08 15:30:17 +0000 2025
@CNNIndonesia Memenuhi janji MBG makan geratisssssss eeee tapiiii anggaran pendidikan dipotong ,Sat Feb 08 15:29:02 +0000 2025
@prabowo Lakukan dengan MBG berkualitas sekali seminggu untuk semua sekolah secara bergantian yakinlah anak² dan ortu akan sudah sangat gembira. Biarlah anggaran selebihnya untuk pembangunan² infrastruktur dan pendidikan gratis. Salam sehat selalu Bpk Presiden Prabowo,Sat Feb 08 15:25:32 +0000 2025
@ikhwanuddin Ini dapat mbg kan ya ,Sat Feb 08 15:23:55 +0000 2025
@DS_yantie netijen itu bukan ga mau dukung ikn mbg cuma netijen itu realistis skrg pada pusing sendiri kan sama janji2 kampanyennya.,Sat Feb 08 15:23:37 +0000 2025
mbg (memang brondong gila),Sat Feb 08 12:21:41 +0000 2025
ya membantu tp cara biar program MBG itu berjalan banyak bgt motong anggaran ini itu. ya pelajar terbantu tp yg lain kena ruginya besar bgt. sama aja simbiosis parasitisme,Sat Feb 08 12:20:46 +0000 2025
@Werkudara101 @tanyarlfes bro kalo udh tau utang pemerintahan gede itu bukan berarti strateginya nambah kementerian/lembaga ama bikin program MBG kecuali MBG itu disasarin ke daerah yg stunting masih tinggi dan lansia dengan kerentanan finansial (ini masih make sense),Sat Feb 08 12:20:12 +0000 2025
JAMBI HARI INI : (Sabtu 8 Februari 2025) 3.408 Siswa Akan Menerima Program MBG Perdana. #News#jhi#JambiHariIni#TVRIJambi#MediaPemersatuBangsa ,Sat Feb 08 12:19:41 +0000 2025
@Judakusumah1 @SacredUse Yang ada kaga. Malahan stagnasi kenaikan peringkat rating karna ga berbanding lurus dengan peningkatan ICOR. Coba aja baca statement Tom Lembong kritik Utang Indonesia n baca juga beberapa kali tulisannya Om Erizely Bandaro. Ya buahnya baru kerasa sekarang. Alih2 tuk MBG,Sat Feb 08 12:19:08 +0000 2025
Yg sebelumnya obsesi sama ikn yg ini obsesi sama MBG mana dua2nya proyect asbun cuma mentingin ego ,Sat Feb 08 12:17:24 +0000 2025
Kita miskin gini tapi program MBG yg ga bergizi amat dengan anggaran besar itu tetep jalan,Sat Feb 08 12:14:26 +0000 2025
@convomf udah anggaran paling gede ga kena cut penghematan mbg ga guna org bkin surat kehilangan pun tu mulut ga bsa ngomong gratis ? isilop berasa pengemis gitu ya ? kurang kah anggaran 126++ itu ?,Sat Feb 08 12:12:59 +0000 2025
@JhonSitorus_18 Berkah MBG bakal gemuk nih usaha dengan tagline S!L!T mu jalan rejeki ku ,Sat Feb 08 12:10:24 +0000 2025
@yaniarsim @aniesbaswedan Jangan mau di tipu dengan program gajelas MBG. Emang kemiskinan dan kebodohan sengaja di pelihara demi kepentingan 5 tahunan.,Sat Feb 08 12:09:18 +0000 2025
@triajaaa Bkn krna MBG dong?,Sat Feb 08 12:08:32 +0000 2025
@CNNIndonesia Ini karena utk MBG IKN atau karena duitnya memang tekor buat bayar utang? Di hampir semua negara maju prioritas utama adalah Kesehatan dan pendidikan bukan makan gratis apalagi bikin infrastruktur dari utang,Sat Feb 08 12:07:37 +0000 2025
KSAD: Hampir 300 Dapur Sehat Dibangun untuk Program Makan Bergizi Gratis Pembangunan dapur sehat untuk mendukung Program Makan Bergizi Gratis (MBG) di Indonesia sudah mencapai hampir 300 unit.  ,Sat Feb 08 12:07:32 +0000 2025
Indonesia udah dibohongin dari zaman pembuatan mobil Esemka sekarang IKN dan MBG,Sat Feb 08 12:06:59 +0000 2025
Tepat. Tp skalian MBG.,Sat Feb 08 12:05:05 +0000 2025
@chawlette @veesara__ mbg tuh makan biji gratis ya kak?,Sat Feb 08 12:03:58 +0000 2025
@tanyarlfes Gpp. Kalo ada bencana dan banyak korban kan itung2 ngurangin jumlah warga. Apalagi kalo banyak yg usia sekolah. Bisa meringankan beban MBG kedepannya kan. Makanya semua dipangkas. Kalo bisa ditiadakan aja termasuk tim SAR juga dibubarkan,Sat Feb 08 12:03:36 +0000 2025
Gini aja yuk. Kita dukung pak prab biar legowo gapapa enggak akan di bahas kalo enggak jadi. Engga akan di ungkit2 engga akan di salahin apa apa. biar Program MBG ini di cancel. Biar enggak makin parah nih negara.,Sat Feb 08 11:39:48 +0000 2025
@OrangBaikMaju MBG di Papua tak tergoyahkan dengan pengawalan ketat dari TNI/POLRI,Sat Feb 08 11:39:10 +0000 2025
Kabar baik! MBG akan tingkatkan kualitas rasa yang lebih enak dan komposisi gizi yang tetap seimbang. Diformulasikan agar semakin cocok untuk anak-anak membuat waktu makan jadi lebih menyenangkan dan bergizi! #Garudatv #MBG #PerbaikanMBG ,Sat Feb 08 11:37:57 +0000 2025
@susipudjiastuti @prabowo Iya. Mulai tekan ego bapak dengan moratorium program MBG,Sat Feb 08 11:31:01 +0000 2025
Sementara kubu yang mendukung oligarki justru turut mendukung keras program MBG. Di saat kita yang menolak oligarki berusaha untuk tetap bisa berpikir waras malah didoktrin bersatu begitu saja dengan mereka yang justru menolak untuk menjadi waras.,Sat Feb 08 11:27:08 +0000 2025
Kubu yang tetap memilih oligarki justru membela keras IKN seolah sudah yakin bahwa hasilnya akan menguntungkan rakyat. Contoh lainnya adalah program MBG. Dimana kubu yang menolak oligarki mengkritik keras program MBG.,Sat Feb 08 11:27:03 +0000 2025
@pigupy Rampingkan kabinet MBG segmented.,Sat Feb 08 11:24:46 +0000 2025
@SacredUse Masalahnya kan Prabs mau program MBG. Dengan ruang fiskal yg ada sekarang terlalu beresiko makanya dia mau clear up sebagian dulu.,Sat Feb 08 11:22:35 +0000 2025
@ekakunjeri Buat bikin konten mBg yang paha ayamnya piyik iwake iwak wader.,Sat Feb 08 11:22:19 +0000 2025
Kalau Prabowo memang fokus menyiapkan SDM unggul harusnya pendidikan dan kesehatan fokus program kerja. Demi MBG dan kabinet gemuk semua anggaran dipotong.,Sat Feb 08 11:19:50 +0000 2025
lebih mirisnya mbg ga sepenting itu pls mending anggarannya buat memperbaiki kualitas pendidikan kalo soal makan biar dibekalin keluarganya sendiri.,Sat Feb 08 11:19:31 +0000 2025
@jokoanwar Terkejut! Sutradara berkelas komenny begitu. Gue bkn pndukung wiwi Lu boleh ga suka tp faktanya masyarakat sekitar IKN mengalami pertumbuhan ekonomi. Fakta lainny adlh 60-80% anggrn k/l utk ambisi MBG. Jd semua larinya ke MBG. Apkh mmbngun sdm cuma MBG? Knp bkn beasiswa?,Sat Feb 08 11:19:03 +0000 2025
@OrangBaikMaju Saat MBG keamanan sekolah Papua terjamin berkat aparat yang andal,Sat Feb 08 11:15:02 +0000 2025
Udh tau banyak utang tapi maksa buat program mbg ama ikn,Sat Feb 08 11:14:52 +0000 2025
@Ndrewstjan Setuju!! Boleh ga suka sm jokowi dg penggunaan apbn utk IKN tp faktany masyarakat sekitar IKN mengalamai pertumbuhan ekonomi. Fakta lainny adlh presiden skrng itu prabowo yg memangkas 60-80% anggaran k/l utk ambisi MBG. Sbrp efketifkah MBG utk sdm? Knp bkn beasiswa?,Sat Feb 08 11:13:12 +0000 2025
@ocysky Heran lebih maksain jalanin program mbg dibanding pendidikan n kesehatan yg diperbaiki,Sat Feb 08 11:11:13 +0000 2025
@gegevanoo Benar tapi uangnya makin ga jelas ngalir ke MBG,Sat Feb 08 10:41:39 +0000 2025
@nangicc @prabowo programnya nyusahin emang anjir. gue nitip jajanan di kantin sekolah. untung gak seberapa harus saingan sama yang nitip lainnya eh ketambah kena program mbg. anak anak kalau udah dikasih makan gratis biasanya malas jajan palingan beli es. pendapatan berkurang dah,Sat Feb 08 10:38:01 +0000 2025
@abcdelahboi @AppleJancok walaikumsalamm momsss . alhamdulillah testimoni temen2 bagusss bund ️ silahkan yg mau katering mingguan open po mulai senin harga bersaing dgn MBG .,Sat Feb 08 10:35:30 +0000 2025
@tanyarlfes MBG bikin sengsara seluruh negeri..masih mau terus? Sampe berapa lama?...semya masuk septic tank,Sat Feb 08 10:34:22 +0000 2025
@ElanggNusantara @SigitWasito8 Gimana g girang karena dana nya pasti di alihkan untuk mbg yg butuh dana cukup besar. Angin segar untuk anak2 sekolah di ploksok yg potensi stunting,Sat Feb 08 10:28:08 +0000 2025
@Werkudara101 @tanyarlfes Besar sii mbg........ dh tau warisan hoetank banyak tetep di gaskan mukbang. Harusny dh tau negara bakal bokek,Sat Feb 08 10:27:30 +0000 2025
@bincangurban oooow damn yeah wkaowkwowk penasaran bgt pdhl gmn discuss nya berlangsung dan opini org luar trkait mbg ini,Sat Feb 08 10:27:11 +0000 2025
Demi apapun program MBG mubadzir dan banyak mudorotnya dan gak bangettttttt,Sat Feb 08 10:26:27 +0000 2025
dipotong-potong buat masak mbg,Sat Feb 08 10:21:56 +0000 2025
@prabowo Kaji ulang MBG reshuffle kabinet hapus jabatan tak penting seperti wamen stafsus utsus. Tak perlu efisiensi yg mengorbankan rakyat. Anggaran ini itu dipotong malah rakyat yg kena imbasnya. Sudah pak cukup. Sudah. Kaya biasanya aja lebih baik. Gaperlu buru2 MBG,Sat Feb 08 10:20:45 +0000 2025
Kementan Terus Fokus Tingkatkan Produktivitas Peternak Lokal Dukung MBG  lewat @YouTube,Sat Feb 08 10:18:26 +0000 2025
dan masih lanjut mbg,Sat Feb 08 10:18:26 +0000 2025
MBG kaya gini dong,Sat Feb 08 10:18:11 +0000 2025
Los dol mitigasi bencana cacat gaopo makin banyak yg mati makin enak menu mbg,Sat Feb 08 10:17:23 +0000 2025
mbg tidak sebesar itu jare ,Sat Feb 08 10:15:09 +0000 2025
- Budget IKN dikurangin - MBG walau kontroversi budgetnya - News soal pemberantasan judol (tapi seberapa signifikan ya angkanya?),Sat Feb 08 10:11:28 +0000 2025
@evenmaina Wako karibu kureset KK. Waanze kutumia Gachagua flowers. Then watafute Uhunye coz Baba atakuwa anaheal Bondo. Tutakuwa tunachoma shule ma certs zao zote huku. Kiburi yao itaanza kushuka tena. Btw si waliactivate Mungiki...mbona hawajawa deploy huko Wamunyoro? #RutoMustGo,Sat Feb 08 10:08:32 +0000 2025
Proyek YTTA Program MBG Rp171 Triliun tak Netes ke UMKM Ekonom Senior Usulkan Copot Kepala BGN  Baca berita terkini dengan mudah dan nyaman download aplikasi Inilahcom di iOS dan Android #inilahcom #inilahdotcom via @inilahdotcom,Sat Feb 08 10:07:40 +0000 2025
Ga perlu jenius untuk melihat potensi program MBG bakal kacau balau. Kalaupun dananya ada pemerintah kan juga punya masalah cashflow buat immediate payment. Contoh kayak subsidi BBM yang beban tunggakan ditanggung Pertamina atau BPJS Kesehatan yg beban tunggakan ditanggung RS-RS,Sat Feb 08 10:05:53 +0000 2025
Berarti kan tetep ada juga andil dari program MBG itu. Udah tau ada hutang MBG harusnya distop dulu anggaran MBG dipake buat nambahin bayar utang. Ini masalahnya yg diefisiensikan itu justru yg seharusnya butuh anggaran banyak,Sat Feb 08 10:05:17 +0000 2025
@Shore_OJyuri1 hadehhh gws bener bagi mereka nyawa orang itu ga ada harganya susah emang biji 1 + iq jongkok demi muasin ego mbg &amp; kantong pribadi,Sat Feb 08 10:03:02 +0000 2025
Program makan siang gratis (MBG) di JKT saja msh bermasalah. Ada sekolah yg digilir bahkan tak jelas pasti dpt jatahnya. Spt di salah satu SMP diwilayah JTN Jkt Timur. #MakanBergiziGratis #goverment #lapormaswapres,Sat Feb 08 10:00:26 +0000 2025
@ArmaZulfikar @dapitnih Bapakmu si Mulyono mau diadili tuhh entar nyalahin anak Abah lagii bahkan anak SD yg protes soal MBG dikatain anak Abah juga padahal mereka juga blm nyoblos,Sat Feb 08 10:00:13 +0000 2025
@Tan_Mar3M Sebaiknya sekarang urusan IKN serahkan aja pada Wapres Gibran untuk ngurusi drpd cuma mondar mandir memantau MBG,Sat Feb 08 09:59:14 +0000 2025
@ch_chotimah2 Pada intinya duit dari mana negara ? Mbg juga kudu motong sana motong sini . Banteng dan Mulyono pura pura musuhan,Sat Feb 08 09:58:49 +0000 2025
Repost @ditjen_pkh terus fokus untuk meningkatkan produktivitas peternak lokal Dengan dukungan penuh terhadap program Makan Bergizi Gratis (MBG) Kementan berkomitmen menyediakan protein hewani berkualitas untuk mendukung kesehatan masyarakat terutama anak-anak ,Sat Feb 08 09:58:38 +0000 2025
@fluffyh00man @Werkudara101 @tanyarlfes iyah udah tau ada utang yang harus dibayar malah maksa bikin program mbg yang ga jelas anggaran nya darimana ‍,Sat Feb 08 09:57:29 +0000 2025
KPK akan tindak oknum penyimpangan MBG #berantaskorupsi,Sat Feb 08 09:57:25 +0000 2025
@Mdy_Asmara1701 Tepat. Karena yang urgen dan untuk berkesinambungan itu biaya untuk program MBG selama 5 tahun.. IKN ga perlu-perlu amat . Cukup dilanjutkan tapi dicicil-cicil saja sambil lalu sambil ngopi... Sambil main karambol ,Sat Feb 08 09:56:12 +0000 2025
@bincangurban Faham banget Kak kmrn aku jg ada matkul soal School Meal karna kebetulan research team untuk School Meal Coalition-nya dibentuk di kampusku. Dan aku nanya pendapat mereka tentang MBG mereka mencecar perkataan Bergizi nya,Sat Feb 08 09:55:42 +0000 2025
